,weight,keyword,filename
5291,,physiologi-cal functions,nihms27532.pdf
5292,,Integration,nihms27532.pdf
5293,,regulatory,nihms27532.pdf
5294,,influences,nihms27532.pdf
5295,,functions,nihms27532.pdf
5296,,organism”.REFERENCES1,nihms27532.pdf
5297,,Belekhova,nihms27532.pdf
5298,,M.G.,nihms27532.pdf
5299,,Kenigfest,nihms27532.pdf
5300,,N.B.,nihms27532.pdf
5301,,Chudino-va,nihms27532.pdf
5302,,T.V.,nihms27532.pdf
5303,,Vesselkin,nihms27532.pdf
5304,,N.P.,nihms27532.pdf
5305,,Distribution,nihms27532.pdf
5306,,cal-cium-binding proteins,nihms27532.pdf
5307,,parvalbumin,nihms27532.pdf
5308,,calbindin,nihms27532.pdf
5309,,mesencephalic auditory center,nihms27532.pdf
5310,,pigeons,nihms27532.pdf
5311,,Dokl,nihms27532.pdf
5312,,RAN,nihms27532.pdf
5313,,Belekhova,nihms27532.pdf
5314,,M.G.,nihms27532.pdf
5315,,Chudinova,nihms27532.pdf
5316,,T.V.,nihms27532.pdf
5317,,Kenig-fest,nihms27532.pdf
5318,,N.B.,nihms27532.pdf
5319,,Distribution,nihms27532.pdf
5320,,pro-teins,nihms27532.pdf
5321,,parvalbumin,nihms27532.pdf
5322,,calbindin,nihms27532.pdf
5323,,thalamic auditory center,nihms27532.pdf
5324,,pigeons,nihms27532.pdf
5325,,Physiol,nihms27532.pdf
5326,,Durand,nihms27532.pdf
5327,,S.E.,nihms27532.pdf
5328,,J.M.,nihms27532.pdf
5329,,Cheng,nihms27532.pdf
5330,,M.F.,nihms27532.pdf
5331,,shell region,nihms27532.pdf
5332,,nucleus ovoidalis,nihms27532.pdf
5333,,subdivi-sion,nihms27532.pdf
5334,,avian,nihms27532.pdf
5335,,auditory thalamus,nihms27532.pdf
5336,,Zeng,nihms27532.pdf
5337,,Peng,nihms27532.pdf
5338,,Zuo,nihms27532.pdf
5339,,M.X.,nihms27532.pdf
5340,,Immunohistochemistry,nihms27532.pdf
5341,,neural connectivity,nihms27532.pdf
5342,,shell,nihms27532.pdf
5343,,song-bird,nihms27532.pdf
5344,,evolution-ary implications,nihms27532.pdf
5345,,Zeng,nihms27532.pdf
5346,,S.J.,nihms27532.pdf
5347,,Lin,nihms27532.pdf
5348,,Y.T.,nihms27532.pdf
5349,,Yang,nihms27532.pdf
5350,,L.,nihms27532.pdf
5351,,Zhang,nihms27532.pdf
5352,,X.W.,nihms27532.pdf
5353,,Zuo,nihms27532.pdf
5354,,M.X.,nihms27532.pdf
5355,,Comparative analysis,nihms27532.pdf
5356,,neuro-nogenesis,nihms27532.pdf
5357,,core,nihms27532.pdf
5358,,shell regions,nihms27532.pdf
5359,,chick,nihms27532.pdf
5360,,Gallus gallus domesticus,nihms27532.pdf
5361,,Brain,nihms27532.pdf
5362,,Heiz-mann,nihms27532.pdf
5363,,C.W.,nihms27532.pdf
5364,,Distribution,nihms27532.pdf
5365,,parvalbumin,nihms27532.pdf
5366,,cyto-chrome oxidase activity,nihms27532.pdf
5367,,C-2-desoxyglucose uptake,nihms27532.pdf
5368,,zebra finch,nihms27532.pdf
5369,,Auditory,nihms27532.pdf
5370,,vocal motor systems,nihms27532.pdf
5371,,Cell Tissue,nihms27532.pdf
5372,,Heizmann,nihms27532.pdf
5373,,C.W.,nihms27532.pdf
5374,,Hunziker,nihms27532.pdf
5375,,Parvalbumin,nihms27532.pdf
5376,,calbindin-D-28k,nihms27532.pdf
5377,,immunoreactivity,nihms27532.pdf
5378,,developmental,nihms27532.pdf
5379,,markers,nihms27532.pdf
5380,,auditory,nihms27532.pdf
5381,,vocal motto,nihms27532.pdf
5382,,zebra finch,nihms27532.pdf
5383,,Neurosci,nihms27532.pdf
5384,,C.W.,nihms27532.pdf
5385,,Braun,nihms27532.pdf
5386,,Calcium binding,nihms27532.pdf
5387,,CALCIUM-BINDING PROTEINS PARVALBUMINJOURNAL,nihms27532.pdf
5388,,EVOLUTIONARY BIOCHEMISTRY,nihms27532.pdf
5389,,PHYSIOLOGY,nihms27532.pdf
5390,,No. 2  ,nihms27532.pdf
5391,,Molecular,nihms27532.pdf
5392,,functional aspects,nihms27532.pdf
5393,,Calcium,nihms27532.pdf
5394,,Biological Systems,nihms27532.pdf
5395,,Roca Raton,nihms27532.pdf
5396,,FL,nihms27532.pdf
5397,,CRC,nihms27532.pdf
5398,,Press Inc.,nihms27532.pdf
5399,,Pinaud,nihms27532.pdf
5400,,R.,nihms27532.pdf
5401,,Saldanha,nihms27532.pdf
5402,,C.J.,nihms27532.pdf
5403,,Wynne,nihms27532.pdf
5404,,R.D.,nihms27532.pdf
5405,,Lovell,nihms27532.pdf
5406,,P.V.,nihms27532.pdf
5407,,Mello,nihms27532.pdf
5408,,C.V.,nihms27532.pdf
5409,,excitatory thal-amo-cortical,nihms27532.pdf
5410,,song control system,nihms27532.pdf
5411,,zebra finches,nihms27532.pdf
5412,,calbindin-ex-pressing neurons,nihms27532.pdf
5413,,Baetens,nihms27532.pdf
5414,,"D.,",nihms27532.pdf
5415,,Norman,nihms27532.pdf
5416,,A.W.,nihms27532.pdf
5417,,Garcia-Segura,nihms27532.pdf
5418,,L.M.,nihms27532.pdf
5419,,neurons,nihms27532.pdf
5420,,chick,nihms27532.pdf
5421,,central nervous system,nihms27532.pdf
5422,,antibody,nihms27532.pdf
5423,,chick,nihms27532.pdf
5424,,intestinal,nihms27532.pdf
5425,,calcium binding protein,nihms27532.pdf
5426,,Brain,nihms27532.pdf
5427,,Karten,nihms27532.pdf
5428,,H.J.,nihms27532.pdf
5429,,ascending,nihms27532.pdf
5430,,auditory pathway,nihms27532.pdf
5431,,pigeon,nihms27532.pdf
5432,,Columba livia) II,nihms27532.pdf
5433,,Telencephalic,nihms27532.pdf
5434,,pro-jections,nihms27532.pdf
5435,,nucleus ovoidalis,nihms27532.pdf
5436,,Brain,nihms27532.pdf
5437,,J.M.,nihms27532.pdf
5438,,Karten,nihms27532.pdf
5439,,H.J.,nihms27532.pdf
5440,,Frost,nihms27532.pdf
5441,,B.J.,nihms27532.pdf
5442,,Con-nections,nihms27532.pdf
5443,,auditory forebrain,nihms27532.pdf
5444,,pigeon,nihms27532.pdf
5445,,Columba livia,nihms27532.pdf
5446,,Vates,nihms27532.pdf
5447,,G.E.,nihms27532.pdf
5448,,Broome,nihms27532.pdf
5449,,B.M.,nihms27532.pdf
5450,,Mello,nihms27532.pdf
5451,,C.V.,nihms27532.pdf
5452,,Nottebohm,nihms27532.pdf
5453,,F.,nihms27532.pdf
5454,,Auditory pathways,nihms27532.pdf
5455,,caudal,nihms27532.pdf
5456,,tel-encephalon,nihms27532.pdf
5457,,song system,nihms27532.pdf
5458,,adult,nihms27532.pdf
5459,,male,nihms27532.pdf
5460,,zebra finch,nihms27532.pdf
5461,,Elliott,nihms27532.pdf
5462,,T.M.,nihms27532.pdf
5463,,Theunissen,nihms27532.pdf
5464,,F.E.,nihms27532.pdf
5465,,Avian,nihms27532.pdf
5466,,Auditory Pallium,nihms27532.pdf
5467,,Auditory Cortex,nihms27532.pdf
5468,,Springer,nihms27532.pdf
5469,,New York,nihms27532.pdf
5470,,Brzozowska-Precht,nihms27532.pdf
5471,,H.J.,nihms27532.pdf
5472,,Karten,nihms27532.pdf
5473,,H.J.,nihms27532.pdf
5474,,Laminar,nihms27532.pdf
5475,,column,nihms27532.pdf
5476,,auditory cortex,nihms27532.pdf
5477,,avian,nihms27532.pdf
5478,,brain,nihms27532.pdf
5479,,PNAS,nihms27532.pdf
5480,,J.F.,nihms27532.pdf
5481,,Auditory signal processing,nihms27532.pdf
5482,,com-munication,nihms27532.pdf
5483,,perception,nihms27532.pdf
5484,,pеrformance,nihms27532.pdf
5485,,vocal sounds,nihms27532.pdf
5486,,Hearing,nihms27532.pdf
5487,,Karten,nihms27532.pdf
5488,,H.J.,nihms27532.pdf
5489,,organization,nihms27532.pdf
5490,,avian,nihms27532.pdf
5491,,telen-cephalon,nihms27532.pdf
5492,,speculations,nihms27532.pdf
5493,,phylogeny,nihms27532.pdf
5494,,amniote telencephalon,nihms27532.pdf
5495,,Karten,nihms27532.pdf
5496,,H.J.,nihms27532.pdf
5497,,Vertebrate brains,nihms27532.pdf
5498,,evolution-ary,nihms27532.pdf
5499,,connections,nihms27532.pdf
5500,,origins,nihms27532.pdf
5501,,mamma-lian,nihms27532.pdf
5502,,neocortex,nihms27532.pdf
5503,,Phil,nihms27532.pdf
5504,,370.0060.19,nihms27532.pdf
5505,,A.,nihms27532.pdf
5506,,Yamamoto,nihms27532.pdf
5507,,Karten,nihms27532.pdf
5508,,H.J.,nihms27532.pdf
5509,,Or-ganization,nihms27532.pdf
5510,,evolution,nihms27532.pdf
5511,,avian,nihms27532.pdf
5512,,brain,nihms27532.pdf
5513,,Anat,nihms27532.pdf
5514,,Jarvis,nihms27532.pdf
5515,,E.D.,nihms27532.pdf
5516,,Güntürkün,nihms27532.pdf
5517,,Bruce,nihms27532.pdf
5518,,L.L.,nihms27532.pdf
5519,,Csil-lag,nihms27532.pdf
5520,,A.,nihms27532.pdf
5521,,Karten,nihms27532.pdf
5522,,H.J.,nihms27532.pdf
5523,,Kuenzel,nihms27532.pdf
5524,,Medina,nihms27532.pdf
5525,,Avian,nihms27532.pdf
5526,,brains,nihms27532.pdf
5527,,ver-tebrate,nihms27532.pdf
5528,,brain evolution,nihms27532.pdf
5529,,J.M.,nihms27532.pdf
5530,,Krutzfeldt,nihms27532.pdf
5531,,N.O.E.,nihms27532.pdf
5532,,Neocortical-like organization,nihms27532.pdf
5533,,avian,nihms27532.pdf
5534,,auditory cortex,nihms27532.pdf
5535,,Brain Behav,nihms27532.pdf
5536,,Butler,nihms27532.pdf
5537,,A.N.,nihms27532.pdf
5538,,Reiner,nihms27532.pdf
5539,,A.,nihms27532.pdf
5540,,Karten,nihms27532.pdf
5541,,H.J.,nihms27532.pdf
5542,,Evolu-tion,nihms27532.pdf
5543,,amniote pallium,nihms27532.pdf
5544,,origins,nihms27532.pdf
5545,,mam-malian neocortex,nihms27532.pdf
5546,,N.Y.,nihms27532.pdf
5547,,Dugas-Ford,nihms27532.pdf
5548,,Powell,nihms27532.pdf
5549,,J.J.,nihms27532.pdf
5550,,Ragsdale,nihms27532.pdf
5551,,C.W.,nihms27532.pdf
5552,,Cell-type homologies,nihms27532.pdf
5553,,origin,nihms27532.pdf
5554,,neocor-tex,nihms27532.pdf
5555,,PNAS,nihms27532.pdf
5556,,vol,nihms27532.pdf
5557,,talk,nihms27532.pdf
5558,,com-mentary,nihms27532.pdf
5559,,Dougas-Ford,nihms27532.pdf
5560,,PNAS,nihms27532.pdf
5561,,Brain Behav,nihms27532.pdf
5562,,L.L.,nihms27532.pdf
5563,,Kornblum,nihms27532.pdf
5564,,H.I.,nihms27532.pdf
5565,,Seroogy,nihms27532.pdf
5566,,K.B.,nihms27532.pdf
5567,,Comparison,nihms27532.pdf
5568,,thalamic populations,nihms27532.pdf
5569,,mammals,nihms27532.pdf
5570,,birds,nihms27532.pdf
5571,,expression,nihms27532.pdf
5572,,ErbB4,nihms27532.pdf
5573,,mRNA,nihms27532.pdf
5574,,Brain,nihms27532.pdf
5575,,Bull,nihms27532.pdf
5576,,Puelles,nihms27532.pdf
5577,,L.,nihms27532.pdf
5578,,Thoughts,nihms27532.pdf
5579,,development,nihms27532.pdf
5580,,struc-ture,nihms27532.pdf
5581,,evolution,nihms27532.pdf
5582,,mammalian,nihms27532.pdf
5583,,avian,nihms27532.pdf
5584,,telencephalic pallium,nihms27532.pdf
5585,,Phil,nihms27532.pdf
5586,,G.F.,nihms27532.pdf
5587,,Brain Evolution,nihms27532.pdf
5588,,Uni-versity,nihms27532.pdf
5589,,California Press,nihms27532.pdf
5590,,Irvine,nihms27532.pdf
5591,,De Venecia,nihms27532.pdf
5592,,R.K.,nihms27532.pdf
5593,,Smelser,nihms27532.pdf
5594,,C.B.,nihms27532.pdf
5595,,McMul-len,nihms27532.pdf
5596,,N.T.,nihms27532.pdf
5597,,Parvalbumin,nihms27532.pdf
5598,,expressed,nihms27532.pdf
5599,,recipro-cal circuit,nihms27532.pdf
5600,,medial,nihms27532.pdf
5601,,geniculate body,nihms27532.pdf
5602,,auditory neocortex,nihms27532.pdf
5603,,rabbit,nihms27532.pdf
5604,,Cruikshank,nihms27532.pdf
5605,,S.J.,nihms27532.pdf
5606,,Killackey,nihms27532.pdf
5607,,H.P.,nihms27532.pdf
5608,,Mether-ate,nihms27532.pdf
5609,,R.,nihms27532.pdf
5610,,Parvalbumin,nihms27532.pdf
5611,,calbindin,nihms27532.pdf
5612,,primary,nihms27532.pdf
5613,,secondary,nihms27532.pdf
5614,,subdivi-sions,nihms27532.pdf
5615,,mouse,nihms27532.pdf
5616,,auditory forebrain,nihms27532.pdf
5617,,Neurosci,nihms27532.pdf
5618,,O.,nihms27532.pdf
5619,,Tardif,nihms27532.pdf
5620,,"E., Magistretti",nihms27532.pdf
5621,,P.J.,nihms27532.pdf
5622,,Clarke,nihms27532.pdf
5623,,S.,nihms27532.pdf
5624,,Patterns,nihms27532.pdf
5625,,calcium-binding proteins,nihms27532.pdf
5626,,hierarchical organization,nihms27532.pdf
5627,,human,nihms27532.pdf
5628,,auditory areas,nihms27532.pdf
5629,,Eur,nihms27532.pdf
5630,,Desegent,nihms27532.pdf
5631,,Boire,nihms27532.pdf
5632,,Ptito,nihms27532.pdf
5633,,Distribu-tion,nihms27532.pdf
5634,,calcium binding proteins,nihms27532.pdf
5635,,visual,nihms27532.pdf
5636,,au-ditory cortices,nihms27532.pdf
5637,,P.,nihms27532.pdf
5638,,Kaas,nihms27532.pdf
5639,,J.H.,nihms27532.pdf
5640,,Architectonic,nihms27532.pdf
5641,,subdivi-sions,nihms27532.pdf
5642,,neocortex,nihms27532.pdf
5643,,Galago,nihms27532.pdf
5644,,Otolemur garnetti,nihms27532.pdf
5645,,Anat,nihms27532.pdf
5646,,Belekhova,nihms27532.pdf
5647,,M.G.,nihms27532.pdf
5648,,Chudinova,nihms27532.pdf
5649,,T.V.,nihms27532.pdf
5650,,Kenig-fest,nihms27532.pdf
5651,,N.B.,nihms27532.pdf
5652,,Metabolic activity,nihms27532.pdf
5653,,thalamic,nihms27532.pdf
5654,,tel-encephalic auditory centers,nihms27532.pdf
5655,,pigeons,nihms27532.pdf
5656,,Zh.,nihms27532.pdf
5657,,Biokhim,nihms27532.pdf
5658,,Fiziol,nihms27532.pdf
5659,,Fortune,nihms27532.pdf
5660,,E.S.,nihms27532.pdf
5661,,Margoliash,nihms27532.pdf
5662,,Cytoarchitec-tonic organization,nihms27532.pdf
5663,,morphology,nihms27532.pdf
5664,,cells,nihms27532.pdf
5665,,field L complex,nihms27532.pdf
5666,,male,nihms27532.pdf
5667,,zebra finches,nihms27532.pdf
5668,,Taenopigia guttata,nihms27532.pdf
5669,,K.D.,nihms27532.pdf
5670,,Leppelsack,nihms27532.pdf
5671,,H.J.,nihms27532.pdf
5672,,Cell types,nihms27532.pdf
5673,,EVOLUTIONARY BIOCHEMISTRY,nihms27532.pdf
5674,,PHYSIOLOGY,nihms27532.pdf
5675,,No. 2  2017KENIGFEST,nihms27532.pdf
5676,,neostriatum,nihms27532.pdf
5677,,starling,nihms27532.pdf
5678,,Brauth,nihms27532.pdf
5679,,S.E.,nihms27532.pdf
5680,,Investigation,nihms27532.pdf
5681,,central auditory,nihms27532.pdf
5682,,nu-clei,nihms27532.pdf
5683,,budgerigar,nihms27532.pdf
5684,,cytochrome oxidase his-tochemistry,nihms27532.pdf
5685,,Brain,nihms27532.pdf
5686,,Bosman,nihms27532.pdf
5687,,C.A.,nihms27532.pdf
5688,,Aboitiz,nihms27532.pdf
5689,,F.,nihms27532.pdf
5690,,Functional,nihms27532.pdf
5691,,con-straints,nihms27532.pdf
5692,,evolution,nihms27532.pdf
5693,,brain circuits,nihms27532.pdf
5694,,Front,nihms27532.pdf
5695,,Calabrese,nihms27532.pdf
5696,,A.,nihms27532.pdf
5697,,S.M.N.,nihms27532.pdf
5698,,Coding prin-ciples,nihms27532.pdf
5699,,canonical cortical microcircuits,nihms27532.pdf
5700,,avian,nihms27532.pdf
5701,,brain,nihms27532.pdf
5702,,Proc,nihms27532.pdf
5703,,USA,nihms27532.pdf
5704,,Harris,nihms27532.pdf
5705,,K.D.,nihms27532.pdf
5706,,Cortical computation,nihms27532.pdf
5707,,mammals,nihms27532.pdf
5708,,birds,nihms27532.pdf
5709,,Proc,nihms27532.pdf
5710,,Karim,nihms27532.pdf
5711,,M.R.,nihms27532.pdf
5712,,Expression,nihms27532.pdf
5713,,neocortical,nihms27532.pdf
5714,,marker,nihms27532.pdf
5715,,RORβ,nihms27532.pdf
5716,,entopallium,nihms27532.pdf
5717,,Field L2,nihms27532.pdf
5718,,adult,nihms27532.pdf
5719,,chicken,nihms27532.pdf
5720,,Neurosci,nihms27532.pdf
5721,,Jones,nihms27532.pdf
5722,,E.G.,nihms27532.pdf
5723,,Viewpoint,nihms27532.pdf
5724,,core,nihms27532.pdf
5725,,matrix,nihms27532.pdf
5726,,thalamic organization,nihms27532.pdf
5727,,Neurosci,nihms27532.pdf
5728,,Pinaud,nihms27532.pdf
5729,,R.,nihms27532.pdf
5730,,Terleph,nihms27532.pdf
5731,,T.A.,nihms27532.pdf
5732,,songbird fore-brain area,nihms27532.pdf
5733,,auditory,nihms27532.pdf
5734,,discrim-ination,nihms27532.pdf
5735,,memory formation,nihms27532.pdf
5736,,J. Biosci,nihms27532.pdf
5737,,Meliza,nihms27532.pdf
5738,,C.D.,nihms27532.pdf
5739,,Emergence,nihms27532.pdf
5740,,selectivity,nihms27532.pdf
5741,,tolerance,nihms27532.pdf
5742,,avian,nihms27532.pdf
5743,,auditory,nihms27532.pdf
5744,,vol,nihms27532.pdf
5745,,N.O.,nihms27532.pdf
5746,,Wild,nihms27532.pdf
5747,,Definition,nihms27532.pdf
5748,,connections,nihms27532.pdf
5749,,entopallium,nihms27532.pdf
5750,,pigeon,nihms27532.pdf
5751,,Columba livia,nihms27532.pdf
5752,,Hof,nihms27532.pdf
5753,,P.R.,nihms27532.pdf
5754,,Glezer,nihms27532.pdf
5755,,T.T.,nihms27532.pdf
5756,,Conde,nihms27532.pdf
5757,,F.,nihms27532.pdf
5758,,Flagg,nihms27532.pdf
5759,,R.A.,nihms27532.pdf
5760,,M.B.,nihms27532.pdf
5761,,Nimchinsky,nihms27532.pdf
5762,,E.A.,nihms27532.pdf
5763,,Vogt,nihms27532.pdf
5764,,Weisenhorn,nihms27532.pdf
5765,,D.M.,nihms27532.pdf
5766,,Cellular distribution,nihms27532.pdf
5767,,calcium-binding proteins,nihms27532.pdf
5768,,parvalbumin,nihms27532.pdf
5769,,calbindin,nihms27532.pdf
5770,,calretinin,nihms27532.pdf
5771,,neocortex,nihms27532.pdf
5772,,mammals,nihms27532.pdf
5773,,phy-logenetic,nihms27532.pdf
5774,,developmental patterns,nihms27532.pdf
5775,,GABA,nihms27532.pdf
5776,,Immunoreactivity,nihms27532.pdf
5777,,Auditory,nihms27532.pdf
5778,,"Zebra FinchesRaphael Pinaud1,2",nihms27532.pdf
5779,,V. Mello11,nihms27532.pdf
5780,,Laboratory,nihms27532.pdf
5781,,Auditory,nihms27532.pdf
5782,,Vocal Learning,nihms27532.pdf
5783,,Neurological Sciences Institute,nihms27532.pdf
5784,,Oregon Health andSciences University,nihms27532.pdf
5785,,Portland,nihms27532.pdf
5786,,OR,nihms27532.pdf
5787,,USAAbstractInhibitory,nihms27532.pdf
5788,,transmission,nihms27532.pdf
5789,,sensory,nihms27532.pdf
5790,,motor processing,nihms27532.pdf
5791,,inexperience-dependent,nihms27532.pdf
5792,,plasticity,nihms27532.pdf
5793,,inhibitory,nihms27532.pdf
5794,,vertebrates,nihms27532.pdf
5795,,GABA,nihms27532.pdf
5796,,sensory,nihms27532.pdf
5797,,motor aspects,nihms27532.pdf
5798,,vocalization,nihms27532.pdf
5799,,songbirds,nihms27532.pdf
5800,,therole,nihms27532.pdf
5801,,GABAergic mechanisms,nihms27532.pdf
5802,,vocal communication,nihms27532.pdf
5803,,GABAergic elements,nihms27532.pdf
5804,,becharacterized,nihms27532.pdf
5805,,investigated,nihms27532.pdf
5806,,GABA,nihms27532.pdf
5807,,immunohistochemistry,nihms27532.pdf
5808,,zebra finch brain,nihms27532.pdf
5809,,auditory areas,nihms27532.pdf
5810,,nuclei,nihms27532.pdf
5811,,ascending,nihms27532.pdf
5812,,auditory,nihms27532.pdf
5813,,moderate,nihms27532.pdf
5814,,density,nihms27532.pdf
5815,,GABAergic neurons,nihms27532.pdf
5816,,nuclei,nihms27532.pdf
5817,,nucleuslaminaris,nihms27532.pdf
5818,,superior olivary nucleus,nihms27532.pdf
5819,,mesencephalic nucleus lateralis pars dorsalis,nihms27532.pdf
5820,,nucleusovoidalis,nihms27532.pdf
5821,,Telencephalic,nihms27532.pdf
5822,,auditory areas,nihms27532.pdf
5823,,field L subfields L1,nihms27532.pdf
5824,,L2a,nihms27532.pdf
5825,,L3,nihms27532.pdf
5826,,thecaudomedial nidopallium,nihms27532.pdf
5827,,NCM,nihms27532.pdf
5828,,mesopallium,nihms27532.pdf
5829,,CMM,nihms27532.pdf
5830,,GABAergic cells,nihms27532.pdf
5831,,densities,nihms27532.pdf
5832,,GABA,nihms27532.pdf
5833,,shelf area,nihms27532.pdf
5834,,cup area,nihms27532.pdf
5835,,arcopallium,nihms27532.pdf
5836,,area X,nihms27532.pdf
5837,,lateralmagnocellular nucleus,nihms27532.pdf
5838,,anterior,nihms27532.pdf
5839,,nidopallium,nihms27532.pdf
5840,,nucleus,nihms27532.pdf
5841,,arcopallium andnidopallial nucleus,nihms27532.pdf
5842,,HVC,nihms27532.pdf
5843,,GABAergic cells,nihms27532.pdf
5844,,local inhibitoryinterneurons,nihms27532.pdf
5845,,GABA-positive cells,nihms27532.pdf
5846,,sparsely distributed,nihms27532.pdf
5847,,identified,nihms27532.pdf
5848,,GABA-positive,nihms27532.pdf
5849,,neurites,nihms27532.pdf
5850,,puncta,nihms27532.pdf
5851,,identified,nihms27532.pdf
5852,,nuclei,nihms27532.pdf
5853,,ascending,nihms27532.pdf
5854,,auditory,nihms27532.pdf
5855,,song control nuclei,nihms27532.pdf
5856,,data,nihms27532.pdf
5857,,GABAergicmechanisms,nihms27532.pdf
5858,,regulating,nihms27532.pdf
5859,,neural circuits,nihms27532.pdf
5860,,perceptual,nihms27532.pdf
5861,,processing,nihms27532.pdf
5862,,motorproduction,nihms27532.pdf
5863,,vocal learning,nihms27532.pdf
5864,,songbirds,nihms27532.pdf
5865,,KeywordsGAD,nihms27532.pdf
5866,,Avian,nihms27532.pdf
5867,,NCM,nihms27532.pdf
5868,,Songbird,nihms27532.pdf
5869,,Plasticity,nihms27532.pdf
5870,,HVCINTRODUCTIONGamma-aminobutyric acid,nihms27532.pdf
5871,,GABA,nihms27532.pdf
5872,,inhibitory,nihms27532.pdf
5873,,vertebratebrain,nihms27532.pdf
5874,,GABA-mediated transmission,nihms27532.pdf
5875,,regulatory control,nihms27532.pdf
5876,,cellularproperties,nihms27532.pdf
5877,,neuronal excitability,nihms27532.pdf
5878,,statistical likelihood,nihms27532.pdf
5879,,neuronal firing,nihms27532.pdf
5880,,ofpresynaptic,nihms27532.pdf
5881,,neurotransmitter release,nihms27532.pdf
5882,,Chagnac-Amitai,nihms27532.pdf
5883,,Connors,nihms27532.pdf
5884,,Chagnac-Amitai*Address Correspondence,nihms27532.pdf
5885,,Raphael,nihms27532.pdf
5886,,Pinaud,nihms27532.pdf
5887,,PhD,nihms27532.pdf
5888,,Department of Neurobiology,nihms27532.pdf
5889,,Duke University Medical Center,nihms27532.pdf
5890,,Bryan ResearchBuilding,nihms27532.pdf
5891,,room,nihms27532.pdf
5892,,Durham,nihms27532.pdf
5893,,NC,nihms27532.pdf
5894,,Tel,nihms27532.pdf
5895,,affiliation,nihms27532.pdf
5896,,Department of Neurobiology,nihms27532.pdf
5897,,Duke University Medical Center,nihms27532.pdf
5898,,Durham,nihms27532.pdf
5899,,NC,nihms27532.pdf
5900,,USAPublisher's,nihms27532.pdf
5901,,Disclaimer,nihms27532.pdf
5902,,PDF,nihms27532.pdf
5903,,unedited manuscript,nihms27532.pdf
5904,,publication,nihms27532.pdf
5905,,service,nihms27532.pdf
5906,,customerswe,nihms27532.pdf
5907,,early,nihms27532.pdf
5908,,version,nihms27532.pdf
5909,,manuscript,nihms27532.pdf
5910,,manuscript,nihms27532.pdf
5911,,copyediting,nihms27532.pdf
5912,,typesetting,nihms27532.pdf
5913,,review,nihms27532.pdf
5914,,Please,nihms27532.pdf
5915,,production,nihms27532.pdf
5916,,errors,nihms27532.pdf
5917,,discovered,nihms27532.pdf
5918,,content,nihms27532.pdf
5919,,legal disclaimers,nihms27532.pdf
5920,,journal pertain,nihms27532.pdf
5921,,NIH,nihms27532.pdf
5922,,Public AccessAuthor ManuscriptJ,nihms27532.pdf
5923,,Author,nihms27532.pdf
5924,,manuscript,nihms27532.pdf
5925,,PMC,nihms27532.pdf
5926,,edited,nihms27532.pdf
5927,,September,nihms27532.pdf
5928,,1–21,nihms27532.pdf
5929,,doi:10.1016/j.jchemneu.2007.03.005.NIH-PA Author,nihms27532.pdf
5930,,Author,nihms27532.pdf
5931,,Author,nihms27532.pdf
5932,,Manuscript,nihms27532.pdf
5933,,Connors,nihms27532.pdf
5934,,Isaacson,nihms27532.pdf
5935,,Salin,nihms27532.pdf
5936,,Prince,nihms27532.pdf
5937,,complex,nihms27532.pdf
5938,,network,nihms27532.pdf
5939,,thecontrol,nihms27532.pdf
5940,,sensory receptive field properties,nihms27532.pdf
5941,,Bolz,nihms27532.pdf
5942,,Gilbert,nihms27532.pdf
5943,,"Sillito,1977",nihms27532.pdf
5944,,Sillito,nihms27532.pdf
5945,,Sillito,nihms27532.pdf
5946,,Versiani,nihms27532.pdf
5947,,andexperience-dependent,nihms27532.pdf
5948,,modifications,nihms27532.pdf
5949,,cortical representation maps,nihms27532.pdf
5950,,GABAergic transmission,nihms27532.pdf
5951,,impacts,nihms27532.pdf
5952,,generation,nihms27532.pdf
5953,,appropriateneural codes,nihms27532.pdf
5954,,CNS,nihms27532.pdf
5955,,representations,nihms27532.pdf
5956,,sensory information,nihms27532.pdf
5957,,environment,nihms27532.pdf
5958,,sensorimotor integration,nihms27532.pdf
5959,,motor control programs,nihms27532.pdf
5960,,Bland,nihms27532.pdf
5961,,Oddie,nihms27532.pdf
5962,,brain areas,nihms27532.pdf
5963,,GABAergic,nihms27532.pdf
5964,,cellsparticipate,nihms27532.pdf
5965,,local processing,nihms27532.pdf
5966,,GABAergic projections,nihms27532.pdf
5967,,systems,nihms27532.pdf
5968,,Bartlett,nihms27532.pdf
5969,,Ebner,nihms27532.pdf
5970,,"Armstrong-James,1990",nihms27532.pdf
5971,,Jones,nihms27532.pdf
5972,,Luo,nihms27532.pdf
5973,,Perkel,nihms27532.pdf
5974,,Luo,nihms27532.pdf
5975,,Perkel,nihms27532.pdf
5976,,Sarterand Bruno,nihms27532.pdf
